"EstablishmentID","InspectionID","Ins_TypeDesc","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","InspectionDate","score","Grade","NameSearch","Intersection"
"104459","1605630","REGULAR","YUMMY CORNER BOOTH 435","","191 OUTER LOOP","","LOUISVILLE","KY","40214","PRE-PACKAGED RETAIL","2021-06-24 00:00:00","100","","YUMMY CORNER BOOTH 435",""
"104461","1605631","REGULAR","BOOTH 230","","191 OUTER LOOP","","LOUISVILLE","KY","40214","PRE-PACKAGED RETAIL","2021-06-24 00:00:00","98","","BOOTH 230",""
"104462","1605632","REGULAR","BOOTH 281","","191 OUTER LOOP","","LOUISVILLE","KY","40214","PRE-PACKAGED RETAIL","2021-06-24 00:00:00","98","","BOOTH 281",""
"98855","1605633","FOLLOWUP","EL REY","","7600 NATIONAL TNPK","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-24 00:00:00","98","B","EL REY",""
"101541","1605636","FOLLOWUP","CHEDDAR'S SCRATCH KITCHEN #2142","","3521 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-06-24 00:00:00","97","A","CHEDDAR'S SCRATCH KITCHEN #2142",""
"110003","1610512","REGULAR","GREAT FLOOD BREWING COMPANY","","12717 SHELBYVILLE RD","","LOUISVILLE","KY","40243","FOOD SERVICE","2021-07-19 00:00:00","97","A","GREAT FLOOD BREWING COMPANY",""
"83187","1613993","REGULAR","BROOK HOSPITAL DUPONT","","1405 BROWNS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-08-03 00:00:00","99","A","BROOK HOSPITAL DUPONT",""
"108949","1614019","REGULAR","TACO LUCHADOR","","5205 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-08-04 00:00:00","99","A","TACO LUCHADOR",""
"32807","1614020","REGULAR","A CHAU GROCERY","","5107 S 3RD ST","","LOUISVILLE","KY","40214","SUPERMARKET WITH PROCESSING","2021-08-04 00:00:00","99","","A CHAU GROCERY",""
"99415","1616852","COMPLAINT","DUNKIN DONUTS","","4611 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-08-06 00:00:00","","","DUNKIN DONUTS",""
"99415","1616853","FOLLOWUP","DUNKIN DONUTS","","4611 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-08-09 00:00:00","","","DUNKIN DONUTS",""
"92268","1616859","COMPLAINT","FAMILY DOLLAR #29199","","611 WINKLER AVE","","LOUISVILLE","KY","40208","PRE-PACKAGED RETAIL","2021-08-11 00:00:00","","","FAMILY DOLLAR #29199",""
"46877","1616862","FOLLOWUP","FAMILY DOLLAR #22087","","1419 W JEFFERSON ST","","LOUISVILLE","KY","40203","PRE-PACKAGED RETAIL","2021-08-09 00:00:00","","","FAMILY DOLLAR #22087",""
"46877","1616863","FOLLOWUP","FAMILY DOLLAR #22087","","1419 W JEFFERSON ST","","LOUISVILLE","KY","40203","PRE-PACKAGED RETAIL","2021-08-11 00:00:00","","","FAMILY DOLLAR #22087",""
"80575","1616864","COMPLAINT","HAPPY KIDS DAYCARE","","4731 ROCKFORD PLAZA","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-08-06 00:00:00","","","HAPPY KIDS DAYCARE",""
"80575","1616865","FOLLOWUP","HAPPY KIDS DAYCARE","","4731 ROCKFORD PLAZA","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-08-13 00:00:00","","","HAPPY KIDS DAYCARE",""
"110821","1616866","COMPLAINT","PIZZA HUT #036950","","5366 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-08-10 00:00:00","","","PIZZA HUT #036950",""
"49248","1616889","REGULAR","KIDS ACADEMY IV","","13905 SHELBYVILLE RD","","LOUISVILLE","KY","40245","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-08-17 00:00:00","100","A","KIDS ACADEMY IV",""
"106173","1616892","REGULAR","GRAETER'S ICE CREAM","","13817 ENGLISH VILLA DR","","LOUISVILLE","KY","40245","FOOD SERVICE","2021-08-17 00:00:00","100","A","GRAETER'S ICE CREAM",""
"97834","1616894","REGULAR","LIQUOR BARN #962","","13401 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-08-17 00:00:00","100","","LIQUOR BARN #962",""
"64219","1616904","REGULAR","HAMPTON INN I-265","","4100 HAMPTON LAKE WAY","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-08-18 00:00:00","98","","HAMPTON INN I-265",""
"34827","1616915","REGULAR","BONNYCASTLE CLUB","","1951 BONNYCASTLE AVE","","LOUISVILLE","KY","40205","FOOD SERVICE","2021-08-17 00:00:00","98","A","BONNYCASTLE CLUB",""
"68546","1619854","REGULAR","FAZOLI'S","","11806 STANDIFORD PLAZA DR","","LOUISVILLE","KY","40229","FOOD SERVICE","2021-09-01 00:00:00","98","A","FAZOLI'S",""
"83233","1621446","FOLLOWUP","GRAB N GO","","3110 ROCKFORD LN","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-09 00:00:00","99","A","GRAB N GO",""
"83233","1621448","FOLLOWUP","GRAB N GO","","3110 ROCKFORD LN","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-09 00:00:00","99","","GRAB N GO",""
"105982","1621450","REGULAR","SAFARI INTERNATIONAL GROCERY STORE","","1900 CRUMS LN","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-09 00:00:00","86","","SAFARI INTERNATIONAL GROCERY STORE",""
"32756","1621453","REGULAR","CHENOWETH ELEMENTARY SCHOOL","","3622 BROWNSBORO RD","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-09 00:00:00","100","A","CHENOWETH ELEMENTARY SCHOOL",""
"111787","1621464","FOLLOWUP","MAPLE STREET BISCUIT CO.","","1004 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-09-09 00:00:00","100","B","MAPLE STREET BISCUIT CO.",""
"33158","1621465","FOLLOWUP","FISH HOUSE","","1310 WINTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-09-09 00:00:00","95","A","FISH HOUSE",""
"113405","1621466","REGULAR","HI-WIRE BREWING","","642 BAXTER AVE STE 106","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-09-09 00:00:00","98","A","HI-WIRE BREWING",""
"64938","1621483","REGULAR","PONDER CREEK","","620 VALLEY COLLEGE DR","","LOUISVILLE","KY","40272","FOOD SERVICE","2021-09-09 00:00:00","99","A","PONDER CREEK",""
"32707","1621488","REGULAR","SEMPLE ELEMENTARY SCHOOL","","724 DENMARK ST","","LOUISVILLE","KY","40215","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-09 00:00:00","100","A","SEMPLE ELEMENTARY SCHOOL",""
"33343","1621489","REGULAR","KROGER L-332","","4211 S 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-09-09 00:00:00","100","A","KROGER L-332",""
"94825","1621491","REGULAR","SUBWAY #382","","5338 S 3RD ST","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-09-09 00:00:00","98","A","SUBWAY #382",""
"90352","1621492","REGULAR","VALIANT CHRISTIAN ACADEMY","","5627 NEW CUT RD","","LOUISVILLE","KY","40214","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-09 00:00:00","100","A","VALIANT CHRISTIAN ACADEMY",""
"35038","1621494","FOLLOWUP","STRIKE & SPARE FAMILY FUN CENTER","","6220 OLD SHEPHERDSVILLE RD","","LOUISVILLE","KY","40228","FOOD SERVICE","2021-09-09 00:00:00","98","A","STRIKE & SPARE FAMILY FUN CENTER",""
"35113","1621499","REGULAR","DAIRY DEL #2","","2607 S 7TH ST","","LOUISVILLE","KY","40215","FOOD SERVICE","2021-09-09 00:00:00","98","A","DAIRY DEL #2",""
"103165","1621501","REGULAR","COOKING AT MILLIES","","340 W CHESTNUT ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-09 00:00:00","98","A","COOKING AT MILLIES",""
"36392","1616496","FOLLOWUP","CAFE 360 & MANTRA LOUNGE","","1582 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2021-08-16 00:00:00","90","C","CAFE 360 & MANTRA LOUNGE",""
"84792","1616565","REGULAR","MAGNOLIA BAR & GRILL","","1398 S 2ND ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-08-16 00:00:00","98","A","MAGNOLIA BAR & GRILL",""
"106232","1616593","REGULAR","KRISPY KREME","","13319 SHELBYVILLE RD","","LOUISVILLE","KY","40223","FOOD SERVICE","2021-08-16 00:00:00","98","A","KRISPY KREME",""
"31820","1616595","SURVEY","SACRED HEART ACADEMY","","3175 LEXINGTON RD","","LOUISVILLE","KY","40206","SCHOOL CAFETERIA OR FOOD SERVICE","2021-08-03 00:00:00","","","SACRED HEART ACADEMY",""
"32720","1624709","REGULAR","DUNN ELEMENTARY SCHOOL","","2010 RUDY LN","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-23 00:00:00","100","A","DUNN ELEMENTARY SCHOOL",""
"105213","1624711","REGULAR","KAYFIELD ACADEMY III","","3800 NORTHUMBERLAND DR","","LOUISVILLE","KY","40245","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-09-23 00:00:00","100","A","KAYFIELD ACADEMY III",""
"103993","1624718","REGULAR","MCDONALD'S #1733","","4445 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-09-23 00:00:00","98","A","MCDONALD'S #1733",""
"104947","1624728","REGULAR","BATS PORTABLE-BERM","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-23 00:00:00","100","A","BATS PORTABLE-BERM",""
"63866","1624729","REGULAR","BATS STAND 120","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-23 00:00:00","100","A","BATS STAND 120",""
"63867","1624730","REGULAR","BATS STAND 203","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-23 00:00:00","98","A","BATS STAND 203",""
"63868","1624731","REGULAR","BATS STAND 113","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-23 00:00:00","99","A","BATS STAND 113",""
"63869","1624732","REGULAR","BATS STAND 118","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-23 00:00:00","99","A","BATS STAND 118",""
"105814","1609513","REGULAR","PINE ROOM","","6325 RIVER RD","","PROSPECT","KY","40059","FOOD SERVICE","2021-07-14 00:00:00","97","A","PINE ROOM",""
"113045","1609622","OTHER","FROYO TREATS WATTERSON","","1906 WATTERSON TRL","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-03-30 00:00:00","100","","FROYO TREATS WATTERSON",""
"113045","1609624","REGULAR","FROYO TREATS WATTERSON","","1906 WATTERSON TRL","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-03-30 00:00:00","100","A","FROYO TREATS WATTERSON",""
"88333","1582412","REGULAR","PLEASE & THANK YOU","","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-01-27 00:00:00","100","A","PLEASE & THANK YOU",""
"88153","1582489","REGULAR","DAIRY QUEEN","","5516 NATIONAL TURNPIKE","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-02-17 00:00:00","96","A","DAIRY QUEEN",""
"63546","1582494","REGULAR","WHITE CASTLE #31","","5520 NATIONAL TURNPIKE","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-02-17 00:00:00","98","A","WHITE CASTLE #31",""
"34380","1582497","REGULAR","DOMINO'S PIZZA #1427","","8404 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-02-17 00:00:00","93","A","DOMINO'S PIZZA #1427",""
"107808","1582592","REGULAR","THORNTONS #28","","100 W BROADWAY","","LOUISVILLE","KY","40202","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-02-18 00:00:00","97","A","THORNTONS #28",""
"82715","1582603","REGULAR","KREATIVE KIDS LEARNING CENTER","","2600 W BROADWAY STE 206","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-02-17 00:00:00","97","A","KREATIVE KIDS LEARNING CENTER",""
"98409","1585785","REGULAR","EL TROPICO RESTAURANT BAR","","8129 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-03-12 00:00:00","98","A","EL TROPICO RESTAURANT BAR",""
"96847","1585827","FOLLOWUP","MITCHELL'S FISH MARKET","","4031 SUMMIT PLAZA DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-03-10 00:00:00","","","MITCHELL'S FISH MARKET",""
"90293","1585897","REGULAR","LAMP FALL AFRICAN & INTERNATIONAL GROCERY STORE","","4222 BISHOP LN STE A","","LOUISVILLE","KY","40218","SUPERMARKET WITH PROCESSING","2021-03-15 00:00:00","93","","LAMP FALL AFRICAN & INTERNATIONAL GROCERY STORE",""
"92712","1585959","REGULAR","STONY BROOK CHILD CARE","","5206 ST. GABRIEL LN","","LOUISVILLE","KY","40291","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-03-15 00:00:00","100","A","STONY BROOK CHILD CARE",""
"107188","1585962","REGULAR","THORNTONS #54","","4154 BARDSTOWN RD","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-03-15 00:00:00","100","","THORNTONS #54",""
"111237","1589247","REGULAR","EMMY SQUARED PIZZA","","825 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-04-01 00:00:00","100","A","EMMY SQUARED PIZZA",""
"94569","1589249","REGULAR","HILLEBRAND MARKET","","1235 S 3RD ST","","LOUISVILLE","KY","40203","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-04-02 00:00:00","100","A","HILLEBRAND MARKET",""
"93246","1589252","REGULAR","FAMILY DOLLAR #20926","","2501 DIXIE HWY","","LOUISVILLE","KY","40216","PRE-PACKAGED RETAIL","2021-04-04 00:00:00","96","","FAMILY DOLLAR #20926",""
"32613","1589264","REGULAR","DIXIE BOWL","","10526 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2021-04-02 00:00:00","96","A","DIXIE BOWL",""
"91938","1589266","REGULAR","RHYTHM FOOD MART","","801 VALLEY COLLEGE DR","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-04-02 00:00:00","96","","RHYTHM FOOD MART",""
"88065","1589301","REGULAR","CARE A LOT DAYCARE","","4701 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-04-02 00:00:00","99","A","CARE A LOT DAYCARE",""
"68059","1592405","REGULAR","WALMART #3294","","7101 CEDAR SPRINGS BLVD","","LOUISVILLE","KY","40291","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-04-21 00:00:00","99","A","WALMART #3294",""
"34581","1592538","REGULAR","AUDUBON COUNTRY CLUB","","3265 ROBIN RD","","LOUISVILLE","KY","40213","FOOD SERVICE","2021-04-22 00:00:00","95","A","AUDUBON COUNTRY CLUB",""
"32761","1595791","REGULAR","CHURCHILL PARK SCHOOL","","435 BOXLEY AVE","","LOUISVILLE","KY","40209","SCHOOL CAFETERIA OR FOOD SERVICE","2021-05-07 00:00:00","99","A","CHURCHILL PARK SCHOOL",""
"104253","1595793","REGULAR","VILLE CHICKEN & SEAFOOD","","4322 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","2021-05-07 00:00:00","98","A","VILLE CHICKEN & SEAFOOD",""
"30258","1603412","ENFORCEMENT ACTIONS","CIRCLE K #4700110","","3001 FERN VALLEY RD","","LOUISVILLE","KY","40213","PRE-PACKAGED RETAIL","2021-05-27 00:00:00","","","CIRCLE K #4700110",""
"30258","1603414","FOLLOWUP","CIRCLE K #4700110","","3001 FERN VALLEY RD","","LOUISVILLE","KY","40213","PRE-PACKAGED RETAIL","2021-06-04 00:00:00","","","CIRCLE K #4700110",""
"35172","1603461","REGULAR","STANDARD CC POOL SNACK BAR","","8208 STANDARD CLUB LN","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-06-15 00:00:00","98","A","STANDARD CC POOL SNACK BAR",""
"33419","1603462","REGULAR","HUNTING CREEK POOL CONCESSION","","6807 FOXCROFT RD","","PROSPECT","KY","40059","FOOD SERVICE","2021-06-15 00:00:00","97","A","HUNTING CREEK POOL CONCESSION",""
"112428","1603584","REGULAR","KY KINGDOM AUNTIE B'S / SCOOPS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-06-15 00:00:00","100","A","KY KINGDOM AUNTIE B'S / SCOOPS",""
"112450","1603585","REGULAR","KY KINGDOM CASA MIA","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-06-15 00:00:00","100","A","KY KINGDOM CASA MIA",""
"112911","1605798","OTHER","UPTOWN CAFE","","1624 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2021-06-16 00:00:00","97","","UPTOWN CAFE",""
"108304","1605856","REGULAR","BANDITO TAQUERIA","","905 E LIBERTY ST","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-06-25 00:00:00","97","A","BANDITO TAQUERIA",""
"60647","1610684","REGULAR","KROGER L-729","","3616 BUECHEL BYPASS","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-07-20 00:00:00","97","A","KROGER L-729",""
"112994","1610686","COMPLAINT","KY KINGDOM BLUEGRASS BAKERY","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-06-22 00:00:00","","","KY KINGDOM BLUEGRASS BAKERY",""
"112994","1610687","FOLLOWUP","KY KINGDOM BLUEGRASS BAKERY","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-15 00:00:00","","","KY KINGDOM BLUEGRASS BAKERY",""
"112667","1610689","FOLLOWUP","KY KINGDOM TOUCAN'S TEA & CHICKEN","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-15 00:00:00","","","KY KINGDOM TOUCAN'S TEA & CHICKEN",""
"112428","1610691","FOLLOWUP","KY KINGDOM AUNTIE B'S / SCOOPS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-15 00:00:00","","","KY KINGDOM AUNTIE B'S / SCOOPS",""
"104690","1610715","FOLLOWUP","I LOVE LIQUORS OF GERMANTOWN","","1036 GOSS AVE","","LOUISVILLE","KY","40217","PRE-PACKAGED RETAIL","2021-07-14 00:00:00","","","I LOVE LIQUORS OF GERMANTOWN",""
"105423","1610719","COMPLAINT","ALFA SUPERMARKET & CAFE","","2833 S 4TH ST","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-29 00:00:00","","","ALFA SUPERMARKET & CAFE",""
"94731","1610720","COMPLAINT","WORLD FOOD MARKET","","737 S 8TH ST","","LOUISVILLE","KY","40203","SUPERMARKET WITH PROCESSING","2021-07-12 00:00:00","","","WORLD FOOD MARKET",""
"110481","1610732","COMPLAINT","CASH SAVER","","501 MT HOLLY RD","","FAIRDALE","KY","40118","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-06-29 00:00:00","","","CASH SAVER",""
"110481","1610737","FOLLOWUP","CASH SAVER","","501 MT HOLLY RD","","FAIRDALE","KY","40118","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-07-13 00:00:00","","","CASH SAVER",""
"98864","1614354","REGULAR","SIGNATURE HEALTHCARE AT ROCKFORD","","4700 QUINN DR","","LOUISVILLE","KY","40216","FOOD SERVICE (HOSPITAL / NURSING HOME","2021-08-05 00:00:00","92","C","SIGNATURE HEALTHCARE AT ROCKFORD",""
"107241","1614356","REGULAR","THORNTONS #98","","4136 CANE RUN RD","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-08-05 00:00:00","100","","THORNTONS #98",""
"106165","1614370","REGULAR","GRAETER'S ICE CREAM","","140 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-08-05 00:00:00","100","A","GRAETER'S ICE CREAM",""
"102884","1616957","REGULAR","QUILLS COFFEE","","802 E MAIN ST","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-08-03 00:00:00","99","A","QUILLS COFFEE",""
"102884","1616958","REGULAR","QUILLS COFFEE","","802 E MAIN ST","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-08-03 00:00:00","100","","QUILLS COFFEE",""
"112537","1616959","REGULAR","THE WILD SWANN AT THE GRADY HOTEL","","601 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-08-16 00:00:00","100","A","THE WILD SWANN AT THE GRADY HOTEL",""
"34977","1621542","REGULAR","WHITE CASTLE #7","","105 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-09 00:00:00","97","A","WHITE CASTLE #7",""
"31360","1621654","REGULAR","PETITE ACADEMY","","9505 US HWY 42","","LOUISVILLE","KY","40059","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-09-10 00:00:00","100","A","PETITE ACADEMY",""
"80581","1621656","REGULAR","SPRINGHILL SUITES","","132 E JEFFERSON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-10 00:00:00","99","A","SPRINGHILL SUITES",""
"84369","1621657","REGULAR","NORTON BROWNSBORO HOSPITAL","","4960 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-10 00:00:00","99","A","NORTON BROWNSBORO HOSPITAL",""
"80578","1621659","REGULAR","FAIRFIELD INN & SUITES","","100 E JEFFERSON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-10 00:00:00","100","A","FAIRFIELD INN & SUITES",""
"104591","1621661","REGULAR","HOMEWOOD SUITES","","635 W MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-10 00:00:00","96","A","HOMEWOOD SUITES",""
"100983","1621690","REGULAR","YOUNG KIDS ACADEMY","","9811 MERIONETH DR","","LOUISVILLE","KY","40299","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-09-10 00:00:00","99","A","YOUNG KIDS ACADEMY",""
"103473","1621691","REGULAR","TRT CONCESSION","","2745 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","FOOD SERVICE","2021-09-10 00:00:00","99","A","TRT CONCESSION",""
"110518","1621703","REGULAR","LA TIENDA LOS AMIGOS","","8812 NATIONAL TURNPIKE","","FAIRDALE","KY","40118","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-10 00:00:00","92","A","LA TIENDA LOS AMIGOS",""
"107593","1621705","REGULAR","WENDYS","","5036 MUD LN","","LOUISVILLE","KY","40229","FOOD SERVICE","2021-09-10 00:00:00","83","C","WENDYS",""
"110821","1616659","FOLLOWUP","PIZZA HUT #036950","","5366 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-08-17 00:00:00","100","A","PIZZA HUT #036950",""
"33753","1616660","FOLLOWUP","DAILY MART","","1320 DIXIE HWY","","LOUISVILLE","KY","40210","SUPERMARKET WITH PROCESSING","2021-08-17 00:00:00","99","","DAILY MART",""
"63900","1624733","REGULAR","BATS STAND 201","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-23 00:00:00","100","A","BATS STAND 201",""
"85633","1624745","REGULAR","BATS GRAB N' GO","","401 E MAIN ST","","LOUISVILLE","KY","40202","PRE-PACKAGED RETAIL","2021-09-23 00:00:00","100","","BATS GRAB N' GO",""
"102181","1624747","REGULAR","BATS DUGOUT DELIGHTS","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-09-23 00:00:00","100","A","BATS DUGOUT DELIGHTS",""
"90063","1624763","REGULAR","PRECIOUS MOMENTS PRESCHOOL ACADEMY","","4810 POPLAR PLACE DR","","LOUISVILLE","KY","40213","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-09-23 00:00:00","100","A","PRECIOUS MOMENTS PRESCHOOL ACADEMY",""
"32718","1624771","REGULAR","DOSS HIGH SCHOOL","","7601 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-23 00:00:00","100","A","DOSS HIGH SCHOOL",""
"110260","1624773","REGULAR","DOSS HIGH SCHOOL INSIDE CONCESSION","","7601 ST ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","STATIONARY RESTRICTED CONCESSON","2021-09-23 00:00:00","97","","DOSS HIGH SCHOOL INSIDE CONCESSION",""
"32787","1624803","REGULAR","LAUKHUF ELEMENTARY SCHOOL","","5100 CAPEWOOD DR","","LOUISVILLE","KY","40229","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-23 00:00:00","100","A","LAUKHUF ELEMENTARY SCHOOL",""
"98996","1609629","REGULAR","MANGO'S MEXICAN GRILL & CANTINA","","6201 DUTCHMANS LN","","LOUISVILLE","KY","40205","FOOD SERVICE","2021-07-14 00:00:00","78","C","MANGO'S MEXICAN GRILL & CANTINA",""
"77775","1609650","REGULAR","LADY FINGERS CATERING","","12901 OLD HENRY RD","","LOUISVILLE","KY","40223","FOOD SERVICE","2021-07-14 00:00:00","98","A","LADY FINGERS CATERING",""
"54796","1609652","REGULAR","CHEDDAR BOX CAFE","","12121 SHELBYVILLE RD","","LOUISVILLE","KY","40243","FOOD SERVICE","2021-07-14 00:00:00","100","A","CHEDDAR BOX CAFE",""
"112885","1609699","REGULAR","KY KINGDOM DIPPIN DOTS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-15 00:00:00","100","A","KY KINGDOM DIPPIN DOTS",""
"113055","1609735","OTHER","U OF L HEALTH - JEWISH / FRAZIER","","200 ABRAHAM FLEXNER WAY","","LOUISVILLE","KY","40202","FOOD SERVICE (HOSPITAL / NURSING HOME","2021-06-29 00:00:00","99","","U OF L HEALTH - JEWISH / FRAZIER",""
"76928","1609766","REGULAR","BUECHEL PARK NUTRITION PROGRAM","","2403 HIKES LN","","LOUISVILLE","KY","40218","RETAIL WITH LIMITED SERVICE","2021-07-15 00:00:00","97","","BUECHEL PARK NUTRITION PROGRAM",""
"88547","1609767","REGULAR","LOURDES HALL","","735 EASTERN PKWY","","LOUISVILLE","KY","40217","RETAIL WITH LIMITED SERVICE","2021-07-15 00:00:00","100","","LOURDES HALL",""
"110434","1609805","REGULAR","E Z FOOD MART","","1100 ALGONQUIN PKWY","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-15 00:00:00","98","","E Z FOOD MART",""
"104100","1600274","REGULAR","CHARTER COMMONS-SPECTRUM-LOUISVILLE MKTC","","4701 COMMERCE CROSSINGS DR","","LOUISVILLE","KY","40229","PRE-PACKAGED RETAIL","2021-06-01 00:00:00","98","","CHARTER COMMONS-SPECTRUM-LOUISVILLE MKTC",""
"112529","1600301","REGULAR","INSOMNIA COOKIES","","948 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-06-01 00:00:00","96","A","INSOMNIA COOKIES",""
